"","DATE","SUB_ICB_CODE","LA_CODE","PATIENT_TYPE","POP"
"7271",2021-09-30,"D9Y0V",NA,"Adult",1292078
"7272",2021-09-30,"D9Y0V",NA,"Child",324703
"7273",2021-09-30,"M1J4Y",NA,"Adult",723932
"7274",2021-09-30,"M1J4Y",NA,"Child",235166
"7275",2021-09-30,"M2L0M",NA,"Adult",404798
"7276",2021-09-30,"M2L0M",NA,"Child",101939
"7277",2021-09-30,"W2U3Z",NA,"Adult",1634075
"7278",2021-09-30,"W2U3Z",NA,"Child",477394
"7279",2021-09-30,"X2C4Y",NA,"Adult",341270
"7280",2021-09-30,"X2C4Y",NA,"Child",100020
"7281",2021-09-30,NA,"E06000001","Adult",73728
"7282",2021-09-30,NA,"E06000001","Child",20108
"7283",2021-09-30,NA,"E06000002","Adult",108156
"7284",2021-09-30,NA,"E06000002","Child",33129
"7285",2021-09-30,NA,"E06000003","Adult",109621
"7286",2021-09-30,NA,"E06000003","Child",27607
"7287",2021-09-30,NA,"E06000004","Adult",153398
"7288",2021-09-30,NA,"E06000004","Child",44021
"7289",2021-09-30,NA,"E06000005","Adult",84769
"7290",2021-09-30,NA,"E06000005","Child",22633
"7291",2021-09-30,NA,"E06000006","Adult",100914
"7292",2021-09-30,NA,"E06000006","Child",28845
"7293",2021-09-30,NA,"E06000007","Adult",165220
"7294",2021-09-30,NA,"E06000007","Child",44177
"7295",2021-09-30,NA,"E06000008","Adult",111377
"7296",2021-09-30,NA,"E06000008","Child",38653
"7297",2021-09-30,NA,"E06000009","Adult",109271
"7298",2021-09-30,NA,"E06000009","Child",29110
"7299",2021-09-30,NA,"E06000010","Adult",201541
"7300",2021-09-30,NA,"E06000010","Child",57585
"7301",2021-09-30,NA,"E06000011","Adult",279823
"7302",2021-09-30,NA,"E06000011","Child",63378
"7303",2021-09-30,NA,"E06000012","Adult",124904
"7304",2021-09-30,NA,"E06000012","Child",34460
"7305",2021-09-30,NA,"E06000013","Adult",137071
"7306",2021-09-30,NA,"E06000013","Child",35677
"7307",2021-09-30,NA,"E06000014","Adult",174410
"7308",2021-09-30,NA,"E06000014","Child",36602
"7309",2021-09-30,NA,"E06000015","Adult",197123
"7310",2021-09-30,NA,"E06000015","Child",59691
"7311",2021-09-30,NA,"E06000016","Adult",269967
"7312",2021-09-30,NA,"E06000016","Child",84069
"7313",2021-09-30,NA,"E06000017","Adult",32626
"7314",2021-09-30,NA,"E06000017","Child",7850
"7315",2021-09-30,NA,"E06000018","Adult",267813
"7316",2021-09-30,NA,"E06000018","Child",69285
"7317",2021-09-30,NA,"E06000019","Adult",157586
"7318",2021-09-30,NA,"E06000019","Child",36029
"7319",2021-09-30,NA,"E06000020","Adult",139676
"7320",2021-09-30,NA,"E06000020","Child",41646
"7321",2021-09-30,NA,"E06000021","Adult",198317
"7322",2021-09-30,NA,"E06000021","Child",58305
"7323",2021-09-30,NA,"E06000022","Adult",159682
"7324",2021-09-30,NA,"E06000022","Child",36675
"7325",2021-09-30,NA,"E06000023","Adult",371459
"7326",2021-09-30,NA,"E06000023","Child",94407
"7327",2021-09-30,NA,"E06000024","Adult",171754
"7328",2021-09-30,NA,"E06000024","Child",43820
"7329",2021-09-30,NA,"E06000025","Adult",227889
"7330",2021-09-30,NA,"E06000025","Child",59927
"7331",2021-09-30,NA,"E06000026","Adult",209548
"7332",2021-09-30,NA,"E06000026","Child",53291
"7333",2021-09-30,NA,"E06000027","Adult",110734
"7334",2021-09-30,NA,"E06000027","Child",25484
"7335",2021-09-30,NA,"E06000030","Adult",172129
"7336",2021-09-30,NA,"E06000030","Child",50752
"7337",2021-09-30,NA,"E06000031","Adult",150098
"7338",2021-09-30,NA,"E06000031","Child",52528
"7339",2021-09-30,NA,"E06000032","Adult",155454
"7340",2021-09-30,NA,"E06000032","Child",58074
"7341",2021-09-30,NA,"E06000033","Adult",143037
"7342",2021-09-30,NA,"E06000033","Child",39736
"7343",2021-09-30,NA,"E06000034","Adult",130150
"7344",2021-09-30,NA,"E06000034","Child",45381
"7345",2021-09-30,NA,"E06000035","Adult",213701
"7346",2021-09-30,NA,"E06000035","Child",65441
"7347",2021-09-30,NA,"E06000036","Adult",95331
"7348",2021-09-30,NA,"E06000036","Child",28834
"7349",2021-09-30,NA,"E06000037","Adult",122917
"7350",2021-09-30,NA,"E06000037","Child",35548
"7351",2021-09-30,NA,"E06000038","Adult",123083
"7352",2021-09-30,NA,"E06000038","Child",37254
"7353",2021-09-30,NA,"E06000039","Adult",105924
"7354",2021-09-30,NA,"E06000039","Child",43653
"7355",2021-09-30,NA,"E06000040","Adult",116596
"7356",2021-09-30,NA,"E06000040","Child",34677
"7357",2021-09-30,NA,"E06000041","Adult",132672
"7358",2021-09-30,NA,"E06000041","Child",41273
"7359",2021-09-30,NA,"E06000042","Adult",200895
"7360",2021-09-30,NA,"E06000042","Child",69308
"7361",2021-09-30,NA,"E06000043","Adult",241406
"7362",2021-09-30,NA,"E06000043","Child",50332
"7363",2021-09-30,NA,"E06000044","Adult",170936
"7364",2021-09-30,NA,"E06000044","Child",43756
"7365",2021-09-30,NA,"E06000045","Adult",201066
"7366",2021-09-30,NA,"E06000045","Child",51806
"7367",2021-09-30,NA,"E06000046","Adult",117623
"7368",2021-09-30,NA,"E06000046","Child",24673
"7369",2021-09-30,NA,"E06000047","Adult",431170
"7370",2021-09-30,NA,"E06000047","Child",101979
"7371",2021-09-30,NA,"E06000049","Adult",308599
"7372",2021-09-30,NA,"E06000049","Child",78068
"7373",2021-09-30,NA,"E06000050","Adult",274645
"7374",2021-09-30,NA,"E06000050","Child",69178
"7375",2021-09-30,NA,"E06000051","Adult",265122
"7376",2021-09-30,NA,"E06000051","Child",60293
"7377",2021-09-30,NA,"E06000052","Adult",464345
"7378",2021-09-30,NA,"E06000052","Child",108954
"7379",2021-09-30,NA,"E06000054","Adult",397796
"7380",2021-09-30,NA,"E06000054","Child",106274
"7381",2021-09-30,NA,"E06000055","Adult",133514
"7382",2021-09-30,NA,"E06000055","Child",41173
"7383",2021-09-30,NA,"E06000056","Adult",228899
"7384",2021-09-30,NA,"E06000056","Child",65197
"7385",2021-09-30,NA,"E06000057","Adult",265019
"7386",2021-09-30,NA,"E06000057","Child",58801
"7387",2021-09-30,NA,"E06000058","Adult",320637
"7388",2021-09-30,NA,"E06000058","Child",76352
"7389",2021-09-30,NA,"E06000059","Adult",312093
"7390",2021-09-30,NA,"E06000059","Child",67698
"7391",2021-09-30,NA,"E06000060","Adult",420256
"7392",2021-09-30,NA,"E06000060","Child",126804
"7393",2021-09-30,NA,"E06000061","Adult",NA
"7394",2021-09-30,NA,"E06000061","Child",NA
"7395",2021-09-30,NA,"E06000062","Adult",NA
"7396",2021-09-30,NA,"E06000062","Child",NA
"7397",2021-09-30,NA,"E08000001","Adult",219317
"7398",2021-09-30,NA,"E08000001","Child",68931
"7399",2021-09-30,NA,"E08000002","Adult",147528
"7400",2021-09-30,NA,"E08000002","Child",43180
"7401",2021-09-30,NA,"E08000003","Adult",431869
"7402",2021-09-30,NA,"E08000003","Child",123872
"7403",2021-09-30,NA,"E08000004","Adult",178178
"7404",2021-09-30,NA,"E08000004","Child",59450
"7405",2021-09-30,NA,"E08000005","Adult",169813
"7406",2021-09-30,NA,"E08000005","Child",53846
"7407",2021-09-30,NA,"E08000006","Adult",204255
"7408",2021-09-30,NA,"E08000006","Child",58442
"7409",2021-09-30,NA,"E08000007","Adult",230294
"7410",2021-09-30,NA,"E08000007","Child",63903
"7411",2021-09-30,NA,"E08000008","Adult",176161
"7412",2021-09-30,NA,"E08000008","Child",50956
"7413",2021-09-30,NA,"E08000009","Adult",180953
"7414",2021-09-30,NA,"E08000009","Child",56626
"7415",2021-09-30,NA,"E08000010","Adult",261328
"7416",2021-09-30,NA,"E08000010","Child",69384
"7417",2021-09-30,NA,"E08000011","Adult",118015
"7418",2021-09-30,NA,"E08000011","Child",34437
"7419",2021-09-30,NA,"E08000012","Adult",403730
"7420",2021-09-30,NA,"E08000012","Child",96744
"7421",2021-09-30,NA,"E08000013","Adult",144202
"7422",2021-09-30,NA,"E08000013","Child",36893
"7423",2021-09-30,NA,"E08000014","Adult",221801
"7424",2021-09-30,NA,"E08000014","Child",54098
"7425",2021-09-30,NA,"E08000015","Adult",256905
"7426",2021-09-30,NA,"E08000015","Child",67431
"7427",2021-09-30,NA,"E08000016","Adult",196450
"7428",2021-09-30,NA,"E08000016","Child",51621
"7429",2021-09-30,NA,"E08000017","Adult",245423
"7430",2021-09-30,NA,"E08000017","Child",67362
"7431",2021-09-30,NA,"E08000018","Adult",207531
"7432",2021-09-30,NA,"E08000018","Child",57453
"7433",2021-09-30,NA,"E08000019","Adult",470816
"7434",2021-09-30,NA,"E08000019","Child",118398
"7435",2021-09-30,NA,"E08000021","Adult",247902
"7436",2021-09-30,NA,"E08000021","Child",58922
"7437",2021-09-30,NA,"E08000022","Adult",166854
"7438",2021-09-30,NA,"E08000022","Child",42017
"7439",2021-09-30,NA,"E08000023","Adult",120878
"7440",2021-09-30,NA,"E08000023","Child",30255
"7441",2021-09-30,NA,"E08000024","Adult",222881
"7442",2021-09-30,NA,"E08000024","Child",54965
"7443",2021-09-30,NA,"E08000025","Adult",854016
"7444",2021-09-30,NA,"E08000025","Child",286509
"7445",2021-09-30,NA,"E08000026","Adult",298580
"7446",2021-09-30,NA,"E08000026","Child",80807
"7447",2021-09-30,NA,"E08000027","Adult",252769
"7448",2021-09-30,NA,"E08000027","Child",69594
"7449",2021-09-30,NA,"E08000028","Adult",246047
"7450",2021-09-30,NA,"E08000028","Child",82995
"7451",2021-09-30,NA,"E08000029","Adult",169542
"7452",2021-09-30,NA,"E08000029","Child",47945
"7453",2021-09-30,NA,"E08000030","Adult",217341
"7454",2021-09-30,NA,"E08000030","Child",69375
"7455",2021-09-30,NA,"E08000031","Adult",201356
"7456",2021-09-30,NA,"E08000031","Child",63051
"7457",2021-09-30,NA,"E08000032","Adult",399509
"7458",2021-09-30,NA,"E08000032","Child",142619
"7459",2021-09-30,NA,"E08000033","Adult",165488
"7460",2021-09-30,NA,"E08000033","Child",45951
"7461",2021-09-30,NA,"E08000034","Adult",341270
"7462",2021-09-30,NA,"E08000034","Child",100020
"7463",2021-09-30,NA,"E08000035","Adult",628205
"7464",2021-09-30,NA,"E08000035","Child",170581
"7465",2021-09-30,NA,"E08000036","Adult",276606
"7466",2021-09-30,NA,"E08000036","Child",74986
"7467",2021-09-30,NA,"E08000037","Adult",162749
"7468",2021-09-30,NA,"E08000037","Child",39201
"7469",2021-09-30,NA,"E09000001","Adult",9113
"7470",2021-09-30,NA,"E09000001","Child",1757
"7471",2021-09-30,NA,"E09000002","Adult",150015
"7472",2021-09-30,NA,"E09000002","Child",64092
"7473",2021-09-30,NA,"E09000003","Adult",304318
"7474",2021-09-30,NA,"E09000003","Child",94689
"7475",2021-09-30,NA,"E09000004","Adult",191877
"7476",2021-09-30,NA,"E09000004","Child",57424
"7477",2021-09-30,NA,"E09000005","Adult",249872
"7478",2021-09-30,NA,"E09000005","Child",77881
"7479",2021-09-30,NA,"E09000006","Adult",257289
"7480",2021-09-30,NA,"E09000006","Child",75463
"7481",2021-09-30,NA,"E09000007","Adult",225416
"7482",2021-09-30,NA,"E09000007","Child",54100
"7483",2021-09-30,NA,"E09000008","Adult",293254
"7484",2021-09-30,NA,"E09000008","Child",95309
"7485",2021-09-30,NA,"E09000009","Adult",258135
"7486",2021-09-30,NA,"E09000009","Child",82206
"7487",2021-09-30,NA,"E09000010","Adult",249201
"7488",2021-09-30,NA,"E09000010","Child",84386
"7489",2021-09-30,NA,"E09000011","Adult",219540
"7490",2021-09-30,NA,"E09000011","Child",69494
"7491",2021-09-30,NA,"E09000012","Adult",217113
"7492",2021-09-30,NA,"E09000012","Child",63828
"7493",2021-09-30,NA,"E09000013","Adult",146433
"7494",2021-09-30,NA,"E09000013","Child",37111
"7495",2021-09-30,NA,"E09000014","Adult",206899
"7496",2021-09-30,NA,"E09000014","Child",59458
"7497",2021-09-30,NA,"E09000015","Adult",192367
"7498",2021-09-30,NA,"E09000015","Child",59971
"7499",2021-09-30,NA,"E09000016","Adult",201631
"7500",2021-09-30,NA,"E09000016","Child",59020
"7501",2021-09-30,NA,"E09000017","Adult",234369
"7502",2021-09-30,NA,"E09000017","Child",74645
"7503",2021-09-30,NA,"E09000018","Adult",205994
"7504",2021-09-30,NA,"E09000018","Child",65773
"7505",2021-09-30,NA,"E09000019","Adult",204883
"7506",2021-09-30,NA,"E09000019","Child",43232
"7507",2021-09-30,NA,"E09000020","Adult",127758
"7508",2021-09-30,NA,"E09000020","Child",29106
"7509",2021-09-30,NA,"E09000021","Adult",139096
"7510",2021-09-30,NA,"E09000021","Child",40046
"7511",2021-09-30,NA,"E09000022","Adult",260174
"7512",2021-09-30,NA,"E09000022","Child",61639
"7513",2021-09-30,NA,"E09000023","Adult",237033
"7514",2021-09-30,NA,"E09000023","Child",68276
"7515",2021-09-30,NA,"E09000024","Adult",158713
"7516",2021-09-30,NA,"E09000024","Child",47740
"7517",2021-09-30,NA,"E09000025","Adult",268752
"7518",2021-09-30,NA,"E09000025","Child",86514
"7519",2021-09-30,NA,"E09000026","Adult",229211
"7520",2021-09-30,NA,"E09000026","Child",76447
"7521",2021-09-30,NA,"E09000027","Adult",152351
"7522",2021-09-30,NA,"E09000027","Child",45790
"7523",2021-09-30,NA,"E09000028","Adult",254111
"7524",2021-09-30,NA,"E09000028","Child",65906
"7525",2021-09-30,NA,"E09000029","Adult",158357
"7526",2021-09-30,NA,"E09000029","Child",49350
"7527",2021-09-30,NA,"E09000030","Adult",257920
"7528",2021-09-30,NA,"E09000030","Child",74049
"7529",2021-09-30,NA,"E09000031","Adult",209802
"7530",2021-09-30,NA,"E09000031","Child",67138
"7531",2021-09-30,NA,"E09000032","Adult",264749
"7532",2021-09-30,NA,"E09000032","Child",64986
"7533",2021-09-30,NA,"E09000033","Adult",219147
"7534",2021-09-30,NA,"E09000033","Child",50701
"7535",2021-09-30,NA,"E10000003","Adult",519629
"7536",2021-09-30,NA,"E10000003","Child",137575
"7537",2021-09-30,NA,"E10000006","Adult",407408
"7538",2021-09-30,NA,"E10000006","Child",92373
"7539",2021-09-30,NA,"E10000007","Adult",652426
"7540",2021-09-30,NA,"E10000007","Child",154757
"7541",2021-09-30,NA,"E10000008","Adult",662640
"7542",2021-09-30,NA,"E10000008","Child",148076
"7543",2021-09-30,NA,"E10000011","Adult",452277
"7544",2021-09-30,NA,"E10000011","Child",106575
"7545",2021-09-30,NA,"E10000012","Adult",1180716
"7546",2021-09-30,NA,"E10000012","Child",317043
"7547",2021-09-30,NA,"E10000013","Adult",511088
"7548",2021-09-30,NA,"E10000013","Child",129562
"7549",2021-09-30,NA,"E10000014","Adult",1103594
"7550",2021-09-30,NA,"E10000014","Child",285612
"7551",2021-09-30,NA,"E10000015","Adult",921052
"7552",2021-09-30,NA,"E10000015","Child",274620
"7553",2021-09-30,NA,"E10000016","Adult",1242486
"7554",2021-09-30,NA,"E10000016","Child",346571
"7555",2021-09-30,NA,"E10000017","Adult",974092
"7556",2021-09-30,NA,"E10000017","Child",252984
"7557",2021-09-30,NA,"E10000018","Adult",569742
"7558",2021-09-30,NA,"E10000018","Child",143343
"7559",2021-09-30,NA,"E10000019","Adult",619001
"7560",2021-09-30,NA,"E10000019","Child",147332
"7561",2021-09-30,NA,"E10000020","Adult",741857
"7562",2021-09-30,NA,"E10000020","Child",172182
"7563",2021-09-30,NA,"E10000023","Adult",502940
"7564",2021-09-30,NA,"E10000023","Child",117670
"7565",2021-09-30,NA,"E10000024","Adult",664896
"7566",2021-09-30,NA,"E10000024","Child",168481
"7567",2021-09-30,NA,"E10000025","Adult",548783
"7568",2021-09-30,NA,"E10000025","Child",148097
"7569",2021-09-30,NA,"E10000027","Adult",452558
"7570",2021-09-30,NA,"E10000027","Child",111293
"7571",2021-09-30,NA,"E10000028","Adult",711897
"7572",2021-09-30,NA,"E10000028","Child",171275
"7573",2021-09-30,NA,"E10000029","Adult",608383
"7574",2021-09-30,NA,"E10000029","Child",152863
"7575",2021-09-30,NA,"E10000030","Adult",934837
"7576",2021-09-30,NA,"E10000030","Child",265033
"7577",2021-09-30,NA,"E10000031","Adult",464633
"7578",2021-09-30,NA,"E10000031","Child",119153
"7579",2021-09-30,NA,"E10000032","Adult",690272
"7580",2021-09-30,NA,"E10000032","Child",177363
"7581",2021-09-30,NA,"E10000034","Adult",478717
"7582",2021-09-30,NA,"E10000034","Child",119353
"7583",2021-12-31,"00L",NA,"Adult",265019
"7584",2021-12-31,"00L",NA,"Child",58801
"7585",2021-12-31,"00N",NA,"Adult",120878
"7586",2021-12-31,"00N",NA,"Child",30255
"7587",2021-12-31,"00P",NA,"Adult",222881
"7588",2021-12-31,"00P",NA,"Child",54965
"7589",2021-12-31,"00Q",NA,"Adult",111377
"7590",2021-12-31,"00Q",NA,"Child",38653
"7591",2021-12-31,"00R",NA,"Adult",109271
"7592",2021-12-31,"00R",NA,"Child",29110
"7593",2021-12-31,"00T",NA,"Adult",219317
"7594",2021-12-31,"00T",NA,"Child",68931
"7595",2021-12-31,"00V",NA,"Adult",147528
"7596",2021-12-31,"00V",NA,"Child",43180
"7597",2021-12-31,"00X",NA,"Adult",142161
"7598",2021-12-31,"00X",NA,"Child",37336
"7599",2021-12-31,"00Y",NA,"Adult",178178
"7600",2021-12-31,"00Y",NA,"Child",59450
"7601",2021-12-31,"01A",NA,"Adult",297717
"7602",2021-12-31,"01A",NA,"Child",86445
"7603",2021-12-31,"01D",NA,"Adult",169813
"7604",2021-12-31,"01D",NA,"Child",53846
"7605",2021-12-31,"01E",NA,"Adult",160552
"7606",2021-12-31,"01E",NA,"Child",44344
"7607",2021-12-31,"01F",NA,"Adult",100914
"7608",2021-12-31,"01F",NA,"Child",28845
"7609",2021-12-31,"01G",NA,"Adult",204255
"7610",2021-12-31,"01G",NA,"Child",58442
"7611",2021-12-31,"01H",NA,"Adult",259628
"7612",2021-12-31,"01H",NA,"Child",60041
"7613",2021-12-31,"01J",NA,"Adult",118015
"7614",2021-12-31,"01J",NA,"Child",34437
"7615",2021-12-31,"01K",NA,"Adult",273183
"7616",2021-12-31,"01K",NA,"Child",61104
"7617",2021-12-31,"01T",NA,"Adult",127036
"7618",2021-12-31,"01T",NA,"Child",32677
"7619",2021-12-31,"01V",NA,"Adult",94765
"7620",2021-12-31,"01V",NA,"Child",21421
"7621",2021-12-31,"01W",NA,"Adult",230294
"7622",2021-12-31,"01W",NA,"Child",63903
"7623",2021-12-31,"01X",NA,"Adult",144202
"7624",2021-12-31,"01X",NA,"Child",36893
"7625",2021-12-31,"01Y",NA,"Adult",203069
"7626",2021-12-31,"01Y",NA,"Child",57652
"7627",2021-12-31,"02A",NA,"Adult",180953
"7628",2021-12-31,"02A",NA,"Child",56626
"7629",2021-12-31,"02E",NA,"Adult",165220
"7630",2021-12-31,"02E",NA,"Child",44177
"7631",2021-12-31,"02G",NA,"Adult",92242
"7632",2021-12-31,"02G",NA,"Child",22254
"7633",2021-12-31,"02H",NA,"Adult",261328
"7634",2021-12-31,"02H",NA,"Child",69384
"7635",2021-12-31,"02M",NA,"Adult",161099
"7636",2021-12-31,"02M",NA,"Child",34807
"7637",2021-12-31,"02P",NA,"Adult",196450
"7638",2021-12-31,"02P",NA,"Child",51621
"7639",2021-12-31,"02Q",NA,"Adult",94452
"7640",2021-12-31,"02Q",NA,"Child",23828
"7641",2021-12-31,"02T",NA,"Adult",165488
"7642",2021-12-31,"02T",NA,"Child",45951
"7643",2021-12-31,"02X",NA,"Adult",245423
"7644",2021-12-31,"02X",NA,"Child",67362
"7645",2021-12-31,"02Y",NA,"Adult",260730
"7646",2021-12-31,"02Y",NA,"Child",59023
"7647",2021-12-31,"03F",NA,"Adult",201541
"7648",2021-12-31,"03F",NA,"Child",57585
"7649",2021-12-31,"03H",NA,"Adult",124904
"7650",2021-12-31,"03H",NA,"Child",34460
"7651",2021-12-31,"03K",NA,"Adult",137071
"7652",2021-12-31,"03K",NA,"Child",35677
"7653",2021-12-31,"03L",NA,"Adult",207531
"7654",2021-12-31,"03L",NA,"Child",57453
"7655",2021-12-31,"03N",NA,"Adult",470816
"7656",2021-12-31,"03N",NA,"Child",118398
"7657",2021-12-31,"03Q",NA,"Adult",301381
"7658",2021-12-31,"03Q",NA,"Child",67144
"7659",2021-12-31,"03R",NA,"Adult",276606
"7660",2021-12-31,"03R",NA,"Child",74986
"7661",2021-12-31,"03W",NA,"Adult",272120
"7662",2021-12-31,"03W",NA,"Child",69736
"7663",2021-12-31,"04C",NA,"Adult",269967
"7664",2021-12-31,"04C",NA,"Child",84069
"7665",2021-12-31,"04V",NA,"Adult",330248
"7666",2021-12-31,"04V",NA,"Child",81457
"7667",2021-12-31,"04Y",NA,"Adult",110802
"7668",2021-12-31,"04Y",NA,"Child",27508
"7669",2021-12-31,"05D",NA,"Adult",102838
"7670",2021-12-31,"05D",NA,"Child",28386
"7671",2021-12-31,"05G",NA,"Adult",179815
"7672",2021-12-31,"05G",NA,"Child",39971
"7673",2021-12-31,"05Q",NA,"Adult",183485
"7674",2021-12-31,"05Q",NA,"Child",44210
"7675",2021-12-31,"05V",NA,"Adult",128054
"7676",2021-12-31,"05V",NA,"Child",29852
"7677",2021-12-31,"05W",NA,"Adult",205220
"7678",2021-12-31,"05W",NA,"Child",59653
"7679",2021-12-31,"06H",NA,"Adult",698605
"7680",2021-12-31,"06H",NA,"Child",198120
"7681",2021-12-31,"06K",NA,"Adult",447897
"7682",2021-12-31,"06K",NA,"Child",127116
"7683",2021-12-31,"06L",NA,"Adult",328996
"7684",2021-12-31,"06L",NA,"Child",83072
"7685",2021-12-31,"06N",NA,"Adult",457547
"7686",2021-12-31,"06N",NA,"Child",143287
"7687",2021-12-31,"06Q",NA,"Adult",314844
"7688",2021-12-31,"06Q",NA,"Child",83197
"7689",2021-12-31,"06T",NA,"Adult",276543
"7690",2021-12-31,"06T",NA,"Child",68010
"7691",2021-12-31,"07G",NA,"Adult",130150
"7692",2021-12-31,"07G",NA,"Child",45381
"7693",2021-12-31,"07H",NA,"Adult",241511
"7694",2021-12-31,"07H",NA,"Child",70703
"7695",2021-12-31,"07K",NA,"Adult",183277
"7696",2021-12-31,"07K",NA,"Child",47279
"7697",2021-12-31,"09D",NA,"Adult",241406
"7698",2021-12-31,"09D",NA,"Child",50332
"7699",2021-12-31,"10Q",NA,"Adult",536439
"7700",2021-12-31,"10Q",NA,"Child",144435
"7701",2021-12-31,"10R",NA,"Adult",170936
"7702",2021-12-31,"10R",NA,"Child",43756
"7703",2021-12-31,"11J",NA,"Adult",632730
"7704",2021-12-31,"11J",NA,"Child",144050
"7705",2021-12-31,"11M",NA,"Adult",511088
"7706",2021-12-31,"11M",NA,"Child",129562
"7707",2021-12-31,"11N",NA,"Adult",466232
"7708",2021-12-31,"11N",NA,"Child",109293
"7709",2021-12-31,"11X",NA,"Adult",452558
"7710",2021-12-31,"11X",NA,"Child",111293
"7711",2021-12-31,"12F",NA,"Adult",256905
"7712",2021-12-31,"12F",NA,"Child",67431
"7713",2021-12-31,"13T",NA,"Adult",410651
"7714",2021-12-31,"13T",NA,"Child",98123
"7715",2021-12-31,"14L",NA,"Adult",431869
"7716",2021-12-31,"14L",NA,"Child",123872
"7717",2021-12-31,"14Y",NA,"Adult",422415
"7718",2021-12-31,"14Y",NA,"Child",127411
"7719",2021-12-31,"15A",NA,"Adult",378672
"7720",2021-12-31,"15A",NA,"Child",114075
"7721",2021-12-31,"15C",NA,"Adult",771102
"7722",2021-12-31,"15C",NA,"Child",198154
"7723",2021-12-31,"15E",NA,"Adult",891389
"7724",2021-12-31,"15E",NA,"Child",288342
"7725",2021-12-31,"15F",NA,"Adult",628205
"7726",2021-12-31,"15F",NA,"Child",170581
"7727",2021-12-31,"15M",NA,"Adult",822641
"7728",2021-12-31,"15M",NA,"Child",207752
"7729",2021-12-31,"15N",NA,"Adult",982922
"7730",2021-12-31,"15N",NA,"Child",226851
"7731",2021-12-31,"16C",NA,"Adult",529672
"7732",2021-12-31,"16C",NA,"Child",147498
"7733",2021-12-31,"18C",NA,"Adult",636303
